name,genre,artist,song,danceability,energy,liveness,valence
spotify/123182,Reggae,Santaferia,Algún Día Volveras,0.5739657002341746,0.5444972967916437,-1.5854685783775473,0.9112933188179686
spotify/131170,Reggae,Natiruts,Quero Ser Feliz Também - Ao Vivo,1.1546249663472905,-0.041853656317794,1.920059293603097,1.1746492389593506
spotify/134516,Reggae,Jireel,Alla Mina,0.8484591714876473,0.4105776346617106,-1.3060100558618808,0.9037688639567862
spotify/122760,Reggae,Cultura Profética,Ilegal,1.5346928496213297,0.092066005812139,-0.7951744630175102,1.2197959681264448
spotify/138916,Reggaeton,Anuel Aa,Secreto,1.4291184376007635,0.8738672766247234,-0.2557867851872352,0.9827756399992006
spotify/138915,Reggaeton,Bad Bunny,MIA (feat. Drake),1.4819056436110465,-0.0816676099239904,-0.6785849347301816,-1.0789249919647623
spotify/138917,Reggaeton,Ozuna,Baila Baila Baila,1.476626923010018,0.6965142105607574,0.3663469280308771,0.3319102945069277
spotify/138930,Reggaeton,J Balvin,Reggaeton,1.1123952015390637,0.6458419059710528,-0.651954031286133,0.4033926156881601
spotify/138926,Reggaeton,Karol G,Créeme,0.9434761423061572,1.1236093492454098,-0.538297325299487,0.8924821816650127
spotify/138936,Reggaeton,Brytiago,Asesina - Remix,1.5241354084192729,0.4648693895792508,1.2232345777655056,0.2679524281868777
spotify/138972,Reggaeton,Cauty,Ta To Gucci (Remix),1.0226569513215822,0.3128524758101375,-0.625845336216728,0.8661465896508744
spotify/138989,Reggaeton,Kevin Roldan,PPP,1.3182653049791686,0.3200913764658096,-0.4004328298881782,1.0053490045827476
spotify/138957,Reggaeton,Manuel Turizo,Esclavo de Tus Besos,1.418560996398707,0.3960998333503664,0.6961913094262304,0.2905257927704247
spotify/138960,Reggaeton,Nicky Jam,X,0.3100296701827581,0.7652837667896422,0.9405481729752276,1.0015867771521565
spotify/166057,Rock,Panic! At The Disco,High Hopes,0.2255701405663048,1.239431759736163,-1.2594345326514764,0.8887199542344215
spotify/166066,Rock,Imagine Dragons,Bad Liar,-0.8090590972352467,0.273038522203941,1.069626449212472,-1.362220717488278
spotify/166147,Rock,Jason Mraz,I'm Yours,0.7903932448763362,-0.3784625368065456,-0.6002387626904392,1.0279223691662946
spotify/166065,Rock,Toto,Africa,0.7112124358609112,-0.6824963643447728,-1.6397123638542654,1.0805935531945712
spotify/166082,Rock,AC/DC,Highway to Hell,0.1938978169601348,1.2720068126866877,-0.0731033840272932,-0.0856969502886927
spotify/166072,Rock,Twenty One Pilots,Stressed Out,1.0437718337256954,0.273038522203941,-1.3409366691603906,0.7645664490249127
spotify/166141,Rock,Train,"Hey, Soul Sister",0.7217698770629679,1.1742816538351144,-0.9197332679479168,1.3176138813218154
spotify/166239,Rock,Eurythmics,Sweet Dreams (Are Made of This) - Remastered,0.8220655684825056,0.5408778464638077,-0.4224416084312167,1.618592075769109
spotify/166248,Rock,R.E.M.,Losing My Religion,0.7112124358609112,1.0403619917051807,-0.751846319462414,1.445529613961915
spotify/166058,Rock,Queen,Bohemian Rhapsody - Remastered 2011,-0.7351570088208501,-0.5992490068045438,0.647412932296341,-0.8193312992539716
spotify/156563,Ska,Los Fabulosos Cadillacs,Vasos Vacíos - Remasterizado 2008,0.9065250980989588,0.3997192836782025,1.1193415867543142,1.9496680896611325
spotify/156496,Ska,Sublime,Santeria,0.7692783624722228,0.7363281641669538,0.1753359625181164,0.4598260271470273
spotify/156735,Ska,Los Auténticos Decadentes,Amor (Ft. Mon Laferte) - Mtv Unplugged,0.3205871113848147,0.9281590315422636,2.3710709111249564,0.9150555462485592
spotify/156590,Ska,Maldita Vecindad Y Los Hijos Del 5to. Patio,Kumbala,0.9804271865133556,-0.700593615983953,-0.9523697250135984,0.3093369299233806
spotify/156584,Ska,Panteon Rococo,La Dosis Perfecta,0.7270485976639962,0.75804486613397,-2.018155589404472,1.960954771952906
spotify/156736,Ska,Los Pericos,Runaway,0.7376060388660529,0.6132668530205284,1.7727486476803282,1.3815717476418654
spotify/156619,Ska,Los Cafres,Tus Ojos,1.671939585248066,-0.2952151792663168,-2.169935878697628,1.3928584299336384
spotify/156615,Ska,The Jam,Town Called Malice,0.0883234049395688,1.2864846139980315,-1.1401158729048977,1.264942697293539
spotify/156617,Ska,The Stranglers,Golden Brown,0.1358318903488238,-0.6463018610664124,-0.2363484722806905,0.580217304925945
spotify/157890,Ska,Intoxicados,Nunca quise,0.9170825393010156,0.8159560713793467,-0.1342321874069485,1.614829848338518
spotify/191939,Soul,John Legend,All of Me,-0.6031889937951421,-1.0770164500789008,-0.2955360290908295,-0.4280596464724895
spotify/191948,Soul,Rag'n'Bone Man,Human,0.3469807143899564,0.5264000451524635,0.0015797849149715,0.4109170705493424
spotify/191958,Soul,Leona Lewis,Bleeding Love,0.5370146560269763,0.3418080784328258,-0.1613144929593241,-0.826855754115154
spotify/191942,Soul,The Temptations,My Girl,0.2255701405663048,-0.5160016492643151,-0.6907448437744523,0.8586221347896921
spotify/191940,Soul,Marvin Gaye,Ain't No Mountain High Enough - Mono,0.4419976852084664,0.9100617799030832,-0.1889591008955638,1.4568162962536886
spotify/191965,Soul,"Earth, Wind & Fire",September,0.8484591714876473,0.8955839785917395,0.1394442803262803,2.0136259559811824
spotify/191992,Soul,Blackstreet,No Diggity,1.7511203942634912,0.3056135751544654,0.724623011446186,0.8473354524979185
spotify/191953,Soul,Frank Ocean,Nights,-0.3709252873498956,-0.0490925569734661,-0.5024700305825146,-0.0819347228581016
spotify/191973,Soul,Amy Winehouse,Back To Black,-0.2442359929252159,0.5915501510535122,-0.6880330286085999,-0.4130107367501248
spotify/191944,Soul,GASHI,My Year,1.6138736586367546,0.8919645282639036,0.5967794251729022,0.9790134125686094
spotify/197505,Soundtrack,Hans Zimmer,Time,-1.6642118346018355,-1.714401652810827,-0.8521617977029053,-1.522491606031462
spotify/197504,Soundtrack,Max Richter,A Catalogue Of Afternoons,-2.176247732901583,-1.6981141263355648,-0.7546914076948581,-1.1654562228683596
spotify/197517,Soundtrack,Dario Marianelli,A Game of Badminton,-0.8512888620434733,-2.0178563682966004,-0.8941881048443945,-0.3264795058465279
spotify/197503,Soundtrack,Thomas Newman,Nemo Egg (Main Title),-1.790901129026515,-1.9008033446943828,-0.6388356908265878,-1.4547715122808211
spotify/197582,Soundtrack,Thomas Bergersen,Heart of Courage,-0.7034846852146801,0.1065438071234832,-0.5627292178619112,-0.9510092593246628
spotify/197544,Soundtrack,Alexandre Desplat,The Imitation Game,-1.1521759363020878,-0.9177606356541153,-0.5504572343437578,-1.4506330621071706
spotify/197526,Soundtrack,Justin Hurwitz,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",-0.3181380813396126,-1.3376168736830956,-0.4335839394464576,-1.2444629989107745
spotify/197531,Soundtrack,Alan Silvestri,The Avengers,-0.5292869053807455,-0.0056591530394336,0.1610951766507472,-0.8456668912681099
spotify/197523,Soundtrack,Dustin O'Halloran,Home,-1.104667450892833,-1.767245627597233,0.9603330954857549,-1.5288873926634672
spotify/197553,Soundtrack,James Newton Howard,The Hanging Tree,-1.4847353341668723,-1.7248980587615514,0.2643640266569887,-1.2632741360637303
spotify/207149,World,Cory Asbury,Reckless Love,0.1886190963591065,0.446772137940071,-0.7154029704358288,-0.8005201621010157
spotify/207150,World,Elevation Worship,O Come to the Altar (Live),-1.479456613565844,0.0088186482719101,2.0051563529623992,-1.1014983565483096
spotify/207155,World,Aphex Twin,Avril 14th,0.1147170079447104,-1.9388075731366607,-0.7071327526293577,-0.2813327766794338
spotify/207275,World,Manu Chao,Me Gustas Tu,0.6373103474465146,0.6494613562988889,0.3966785536638914,1.742745580978618
spotify/207153,World,Mosaic MSC,Tremble - Live,-1.0941100096907763,0.4359137869565628,0.1894260494111659,-1.0638760822423978
spotify/207160,World,Steffany Gretzinger,King of My Heart (Live),-0.5187294641786888,-0.1178621132023508,-0.5504572343437578,-0.1872770909146543
spotify/207163,World,Harold Budd,Olancha Farewell,-1.7961798496275436,-2.007685712875381,-0.5876178076629679,-1.473958872176836
spotify/207151,World,Hillsong UNITED,Oceans (Where Feet May Fail),-1.447784289959674,-0.7259297682788053,-0.5627292178619112,-1.4626721898850623
spotify/207166,World,Brian McBride,Overture (For Other Halfs),-2.09178820328513,-1.9203483764646967,-0.538297325299487,-1.541302743184418
spotify/207172,World,Bethel Music,Raise a Hallelujah (Live),-0.4448273757642922,1.1018926472783934,-0.2755130835574699,-0.5785487436961366
spotify/1412,Alternative,The Raconteurs,"Steady, As She Goes",-0.0647594924902527,0.0594909528616146,-0.5627292178619112,0.3469592042292924
spotify/167306,Comedy,Bo Burnham,Sad,-0.7559497725199945,0.2798021560447082,2.175170397411244,-0.3334776660937649
spotify/167311,Comedy,Daniel Tosh,Goldenrod,0.4999863733028934,1.365648997796159,1.737056737180244,-0.5441478118702117
spotify/1296,Alternative,Saliva,Click Click Boom,0.3838914354537188,1.35117103990614,0.1748204429063152,0.2007216321250821
spotify/1235,Alternative,Puddle Of Mudd,She Hates Me,0.2308571991979886,0.6743265085477355,2.021744382732656,0.5242507845674823
spotify/10672,Alternative,Miranda!,Perfecta,0.5896960980045284,0.5983172296251338,0.943722835058275,1.483552341228088
spotify/1156,Alternative,Five Finger Death Punch,Bad Company,0.1094852187193066,1.173816055753403,-0.7997333041498009,-1.033203507422677
spotify/27764,Anime,Nightmare,the WORLD,-0.0277178896478996,1.23896686625849,0.915616249918709,1.1600231887856878
spotify/27748,Anime,Yuki Hayashi,You Say Run,-0.9406462645527724,1.3946049135761978,-0.170850707003498,-0.3297156992048998
spotify/28452,Anime,Sheena Ringo,丸ノ内サディスティック,-0.5870844083757408,1.2824007399285482,-0.5629660973761714,0.8063983012323666
spotify/27785,Anime,MADKID,RISE,-0.3496174900478839,1.3403125714886257,1.377300819776386,0.5242507845674823
spotify/27804,Anime,Aimer,Kataomoi,0.4366618617487982,-0.1002442385682995,0.9277346775570114,1.3067398974514275
spotify/45856,Blues,"Bobby ""Blue"" Bland",Ain't No Love In The Heart Of The City - Single Version,-0.1121505717200267,-0.64678714891653,-0.7059422450153637,1.1788330232300137
spotify/46155,Blues,Fantastic Negrito,Plastic Hamburgers,0.5158175011914173,0.7865306821953855,0.9712481490955542,0.44148751301245
spotify/47312,Blues,Uriah Heep,Easy Livin',-1.4472423569855335,0.992841582128161,0.7002583249469789,0.069052791014803
spotify/46637,Blues,The Sonics,Have Love Will Travel,-0.1596439553855981,1.3982244030487028,-0.7997333041498009,1.8409391956702748
spotify/46480,Blues,Brother Dege,Too Old to Die Young,1.091015147807782,0.1241641087270001,0.2769932032210049,1.1224035198970366
spotify/123321,Classical,Helloween,I Want Out,-0.3126781916413283,1.0760898399957723,0.6317359391515317,0.693539294566413
spotify/104060,Classical,Hugar,Inngangur,-0.6926252609658993,-1.9970015017397345,-0.7938569232681619,-0.3598114343158208
spotify/104062,Classical,Mykola Dmytrovych Leontovych,Carol of the Bells,-0.6240237067822964,-1.64938573280037,0.1095267907844011,1.3368356325623485
spotify/104408,Classical,Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",-1.0198019039953912,-1.9092650769262167,-0.6654010974922538,-1.530535530130646
spotify/104394,Classical,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",-1.9380073215297715,-1.9747778363785544,-0.9541118921012148,-1.4571771757977765
spotify/167334,Comedy,Joe Rogan,"I Didn't Come From a Monkey, I Came From Jesus/Evolution",0.901041613145496,1.3294541030711111,1.952821726846931,0.1894357314584867
spotify/167326,Comedy,Brian Regan,Stupid In School,-0.1279816996085505,-0.1581560701283769,1.8879751842012376,-0.6269110834252442
spotify/167319,Comedy,Jim Gaffigan,Weddings,-0.2599077653462489,1.5176675556413624,1.9509588880436688,-0.7924376265353095
spotify/167329,Comedy,Jim Norton,I Hate Hoarders,0.0883770482012749,1.4271803188287413,1.889928226529163,-0.6118632158697839
spotify/167342,Comedy,Patton Oswalt,The Parking Ticket,0.6160813111520681,1.3837464451586834,2.3408354248898613,-0.3410015998714952
spotify/212291,Country,Jimmie Allen,Best Shot,0.4894322880438776,-0.3536085016436381,-0.877024115232799,0.2947708043467102
spotify/212305,Country,Old Dominion,Written in the Sand,0.996028380476639,-0.4513347174012688,-0.894299849426057,1.1825949901188786
spotify/212306,Country,LANCO,Greatest Love Story,0.711068078483211,0.2001733876496017,-0.4338695748889627,0.6596815925666267
spotify/212432,Country,Johnny Cash,Hurt,-0.0963194438315028,-0.5816363384114429,-0.4451016930874383,-1.029441540533812
spotify/212293,Country,Jason Aldean,You Make It Easy,-0.8509365398511374,0.0445353403318936,-0.5385434285315268,-0.1453793216505088
spotify/13730,Dance,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",0.6160813111520681,0.8951153663705307,0.001129863084454,0.3963439103460686
spotify/9086,Dance,David Guetta,Better When You're Gone,0.5844190553750205,0.844442513755463,0.1748204429063152,-0.1340934209839136
spotify/1221,Alternative,Two Door Cinema Club,What You Know,0.1305933892373384,0.6489900822402016,-0.926296537071795,1.2465484272295857
spotify/2621,Alternative,BJ The Chicago Kid,Turnin' Me Up,1.0435217641422103,0.775672213777871,-1.4684008761356064,1.4986002087835484
spotify/1213,Alternative,Dominic Fike,Açaí Bowl,0.795500760555338,-0.4440957384562591,-0.5506987468725206,-0.3485255336492254
spotify/2830,Alternative,PNAU,Solid Gold,0.1622556450143854,1.390985424103693,-0.903818350834006,-0.5629576463145373
spotify/9349,Alternative,slowthai,Inglorious (feat. Skepta),1.1332314888438453,0.3558114349673099,-0.5385434285315268,-0.1378553878727787
spotify/27762,Anime,Hiroyuki Sawano,Attack on Titan,0.0197754940176717,0.1675979823970582,-0.5878452910435611,-1.5263973665528945
spotify/27761,Anime,Tia,Deal with the devil,-0.2335225521987092,1.365648997796159,0.8144791515219181,0.9343051754537804
spotify/28514,Anime,ayaka,にじいろ,0.5633108848569888,0.0264378929693694,-1.0447607872887772,0.6596815925666267
spotify/27770,Anime,ASCA,Resister,-0.2968470637528045,1.3873659346311882,-0.170850707003498,-0.18299899053916
spotify/28719,Anime,[ALEXANDROS],Pray,0.2308571991979886,0.2689436876271937,0.9516454662341706,-0.6645307523138955
spotify/46042,Blues,Bones Owens,Keep It Close,-0.4182190442314867,0.9494077084581029,-0.669400093312733,-0.0325203149845553
spotify/46054,Blues,The Big Bopper,Chantilly Lace,-0.249353680087233,0.8842568979530162,-1.165085720447101,1.8785588645589253
spotify/46100,Blues,The Clovers,Love Potion No. 9 - Remastered / Single Version,1.064629934660242,-0.4006618647862011,0.0794464572690159,1.3105018643402928
spotify/46116,Blues,Robert Johnson,Cross Road Blues,0.7321762490012427,-0.9073903909368785,-0.6390438380342522,0.727396996566199
spotify/46187,Blues,Elmore James,The Sky Is Crying,-1.27837699284128,0.1784564508145727,-0.4910027281787524,0.4602973474567752
spotify/104874,Classical,Pyotr Ilyich Tchaikovsky,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scène (Moderato)",-2.254629879300248,-1.4285968749775746,-0.5506987468725206,-1.412409769820281
spotify/104857,Classical,Charles Gounod,Ave Maria,-2.133257898821565,-1.9624715721720385,-1.4159174489549904,-1.1460625140886307
spotify/104846,Classical,Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""Summer"": III. Presto",-1.0725723302904704,-0.3499890121711333,0.7563086322589423,0.7386828972327943
spotify/104639,Classical,Akira Kosemura,"Inside River, Pt. 2",-0.7348416020019627,-1.3887824907800217,-0.600461481310096,-1.018155639867217
spotify/104634,Classical,Johannes Brahms,"Wiegenlied, Op. 49, No. 4 (Arr. for Cello and Piano)",-1.7480337868674862,-2.0029374644746425,-0.6131984025039814,-0.8639149974237469
spotify/167341,Comedy,Christian Finnegan,Friendly Tollbooth,0.27835058286356,0.7684332348328613,2.236730414381961,-0.0325203149845553
spotify/167339,Comedy,Brian Posehn,Cuddling,0.3416750944176553,0.2074123665946114,2.175170397411244,-0.1303314540950485
spotify/167346,Comedy,Dane Cook,Pissed Off,0.1939179007914331,1.441658276718761,2.3615356571724413,0.5618704534561336
spotify/167349,Comedy,Robin Williams,"Fires, Weed And The Weather - Explicit Audio",0.2572424123455283,1.354790529378645,2.056634928595515,-0.8338192623128259
spotify/167560,Comedy,Denis Leary,Asshole,-0.8403824545921215,0.3920063296923583,-0.0820846137482156,0.7386828972327943
spotify/212316,Country,Chris Lane,I Don't Know About You,0.3047357960110998,0.8914958768980259,-0.4338695748889627,1.07349795034179
spotify/212300,Country,Luke Bryan,Play It Again,-0.1385357848675663,1.217249929423461,-1.1212550505938703,0.5693943872338638
spotify/212324,Country,Billy Currington,Do I Make You Wanna,0.0672688776832431,0.6851849769652499,0.3093791831543441,0.1819117976807565
spotify/212379,Country,Maren Morris,The Bones,0.3997225633422426,0.0300573824418742,-0.715582211369595,-0.4124789707599323
spotify/9085,Dance,Julia Michaels,What A Time (feat. Niall Horan),-0.0963194438315028,-0.3427500332261236,-0.877024115232799,-0.2206186594278112
spotify/9057,Dance,King Princess,1950,0.3363980517881474,-0.0966247490957947,-0.0232928057601906,-0.6607687854250303
spotify/13631,Dance,a-ha,Take on Me,0.1939179007914331,1.2317278873134805,-0.7648579960770322,1.6227451161160975
spotify/13848,Dance,Alesso,REMEDY,0.3416750944176553,0.7720527243053661,-0.8310172963501629,0.1442921287921053
spotify/13640,Dance,Rihanna,Umbrella,0.2466883270865124,0.9675051558206272,-1.801162989172982,0.4903930825676962
spotify/13621,Dance,Nicki Minaj,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",1.2123871282864644,1.1557186083908788,0.9905663127090588,0.8628278045653435
spotify/13594,Dance,ITZY,달라달라 DALLA DALLA,1.339036151394655,1.0543729031607432,0.9196679976675852,1.0095445132310827
spotify/13622,Dance,Steve Aoki,Waste It On Me (feat. BTS),0.700513993224195,0.4426791823074261,1.962097012519592,0.0803386916813984
spotify/22365,Electronic,Chris Lake,Turn off the Lights (feat. Alexis Roberts),1.5184556007979242,0.6634680401302209,0.2437995101636675,1.6678887187824791
spotify/22260,Electronic,Portishead,Glory Box,-0.2915700211232965,-0.5526804226314044,-1.0751951567439189,-0.7999615603130398
spotify/22182,Electronic,Flosstradamus,Came Up,0.4049996059717506,1.148479629445869,-0.5629660973761714,0.196959665236217
spotify/22192,Electronic,Just A Gent,Limelight (NGHTMRE Remix),0.199194943420941,0.0517743192769033,0.3093791831543441,-0.5930533814254583
spotify/212404,Country,Carrie Underwood,Before He Cheats,-0.0910424012019949,0.6779459980202402,-0.4338695748889627,-0.5817674807588629
spotify/22258,Electronic,3LAU,Touch,0.2097490286799569,0.8516814927004726,0.3221161043482297,-1.1573484147552262
spotify/22243,Electronic,Hooverphonic,Mad About You,-0.3760027031954233,1.0217974979081996,-0.8584301256537418,-1.089633010755654
spotify/22360,Electronic,Fatboy Slim,Praise You - Purple Disco Machine Remix,1.4604081318733368,0.7937696611403952,-1.3973342764753265,1.378217268339865
spotify/22220,Electronic,Apashe,Majesty,0.1200393039783225,0.8806374084805113,-0.4007309807949627,-0.5968153483143234
spotify/22222,Electronic,DROELOE,Sunburn,0.827163016332385,0.5910782506801241,0.3472300212518619,0.008861320792961
spotify/22201,Electronic,Party Favor,2012,0.9907513378471312,0.8842568979530162,-0.0398271563706957,1.2804061292293718
spotify/40525,Folk,Yusuf / Cat Stevens,Wild World,-0.2810159358642807,-0.2124484122159496,-0.4678543515402651,0.576918321011594
spotify/40675,Folk,The Doobie Brothers,Listen to the Music,0.5738649701160046,0.1314030876720098,-1.10079206307775,1.761937891004107
spotify/40697,Folk,The Mamas & The Papas,California Dreamin' - Single Version,0.0831000055717669,0.1965538981770969,-1.5853193453874534,0.8364940363432876
spotify/40620,Folk,The Supremes,You Can't Hurry Love,-0.2651848079757569,0.5910782506801241,-0.9118027665453662,0.9380671423426457
spotify/40644,Folk,Norah Jones,Don't Know Why,1.0329676788831943,-1.3163927013299248,-1.2204695602307,0.6521576587888965
spotify/40791,Folk,Rhys Lewis,No Right To Love You - Acoustic,-0.0277178896478996,-1.0594089487820817,-0.4678543515402651,0.2834849036801148
spotify/40591,Folk,Steve Miller Band,The Joker,-0.5923614510052487,-0.4187593121487253,-0.0398271563706957,1.314263831229158
spotify/40592,Folk,Maisie Peters,Worst of You,1.080461062548766,-0.3463695226986285,-1.3835652077411598,-0.3522875005380906
spotify/40536,Folk,Buffalo Springfield,For What It's Worth,0.6160813111520681,-0.1545365806558721,-0.652157225956051,1.4195989041173809
spotify/40545,Folk,Neil Diamond,Sweet Caroline,-0.0382719749069155,-1.5733764538777684,0.4831037999312293,0.5016789832342916
spotify/66626,Hip-Hop,Ski Mask The Slump God,Faucet Failure,2.104207332673305,-0.0350934280632124,-0.7308732194257298,0.6408717581223011
spotify/67288,Hip-Hop,Danny Ocean,Me Rehúso,1.0962921904372898,0.8770179190080065,-1.6040472659280192,-0.0701399838732065
spotify/66657,Hip-Hop,NF,Let You Down,0.6319124390405919,0.5766002927901047,0.0641474600045837,0.0878626254591286
spotify/67043,Hip-Hop,Wisin & Yandel,Aullando,1.3918065776897344,0.6453705927676967,-1.4419004909064397,1.2427864603407206
spotify/66651,Hip-Hop,Aminé,REEL IT IN,1.1490626167323692,-0.7951862172892282,0.2097567821416076,-0.0814258845398019
spotify/66648,Hip-Hop,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",1.1015692330667977,-0.7807082593992091,-0.8340354339419671,-1.2513975869768543
spotify/66667,Hip-Hop,Lil Pump,Butterfly Doors,2.051436906378226,-0.5961142963014623,-0.1800618033338268,-0.0588540832066111
spotify/66676,Hip-Hop,6LACK,Pretty Little Fears (feat. J. Cole),0.3944455207127347,-0.3463695226986285,-0.8864194350046225,-0.8338192623128259
spotify/69748,Hip-Hop,Duki,Sin Culpa (feat. DrefQuila),0.5527567995979729,0.3268555191872712,-0.7477571427520102,-0.1453793216505088
spotify/67332,Hip-Hop,Rvssian,Ponle,1.6925980075716862,0.7611942558878516,-0.8801485253709593,0.5430606190118079
spotify/93639,Indie,juan karlos,Buwan,0.4999863733028934,-0.6540261278615397,-0.8026812524372151,-0.3184297985383045
spotify/92855,Indie,Two Feet,Go Fuck Yourself,1.2071100856569563,-0.8494785593768008,-0.9842111219084309,-0.5742435469811327
spotify/92842,Indie,WALK THE MOON,Shut Up and Dance,0.2203031139389727,1.101426266303306,0.5909358677665676,0.6559196256777616
spotify/94254,Indie,I Belong to the Zoo,Sana,0.6530206095586236,-0.6829820436415784,0.4198479260452919,-0.3635734012046859
spotify/95091,Indie,Ben&Ben,Maybe The Night,0.1886408581619251,-0.1436781122383576,-0.4910027281787524,0.2007216321250821
spotify/92889,Indie,Ari Lennox,Shea Butter Baby (with J. Cole),0.8746563999979564,0.1893149192320872,0.0641474600045837,-1.495925434753087
spotify/92903,Indie,Ansel Elgort,Supernova,1.2018330430274486,0.2037928771221066,0.2166353406429617,0.791350433676906
spotify/92859,Indie,Pink Sweat$,Honesty,0.4208307338602744,-1.294675764494896,-0.5878452910435611,-0.0964737520952624
spotify/92969,Indie,Jet,Are You Gonna Be My Girl,0.4049996059717506,1.416321850411227,-0.1080984341364074,0.347438340790822
spotify/93025,Indie,LP,Lost on You,-0.5448680673396773,0.5874587612076193,-0.7792784849973827,0.9192573078983198
spotify/145516,Jazz,Puerto Rican Power,Tu Cariñito,0.8166089310733692,1.12676269261084,-2.0178430050544134,1.7732237916707023
spotify/145643,Jazz,Willie Colón,Talento De Televisión,1.2809886824700676,0.8480620032279678,-1.2677532296226728,1.8559870632257347
spotify/145447,Jazz,Bill Evans,Gary's Theme - 2003 Remastered Version,-0.6134696215232804,-1.7427685611909949,-0.2659624528394044,-1.469215469842145
spotify/145451,Jazz,Fred Hersch Trio,Infant Eyes,-0.565976237857709,-1.605951859130312,0.7879467492111512,-1.025679573644947
spotify/145522,Jazz,Celia Cruz,La Vida Es Un Carnaval,1.4445770039848136,0.5114494822850176,0.7744795371076542,1.5964113478940416
spotify/178762,Jazz,Tulus,Labirin,0.8641023147389406,-0.2739797332485318,-0.600461481310096,0.8590658376764784
spotify/145685,Jazz,Patti Austin,"Baby, Come To Me",0.4999863733028934,-0.2124484122159496,-0.2463885984926831,0.9568769767869711
spotify/145477,Jazz,Nat King Cole,L-O-V-E,-0.5870844083757408,-0.6829820436415784,-1.0132771039653496,0.8214461687878271
spotify/145475,Jazz,L'Indécis,Soulful,-0.0329949322774076,-0.8096641751792476,-0.3790882582849827,-1.2551595538657194
spotify/145457,Jazz,Chet Baker,I Fall In Love Too Easily - Vocal Version,-0.0224408470183917,-1.795251158542315,-0.739288409360761,-0.5742435469811327
spotify/181747,Movie,Lea Salonga,"A Whole New World - From ""Aladdin"" / Soundtrack Version",-1.3311474191363597,-1.1643741434847217,-0.6131984025039814,-1.0821090769779238
spotify/181751,Movie,Randy Newman,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",0.7638385047782903,-0.8205226435967622,0.7285785020163402,0.3286285063464963
spotify/181749,Movie,Carmen Twillie,"Circle of Life - From ""The Lion King""/ Soundtrack",-1.120065713956042,-0.6178312331364912,0.7332404966518385,0.5618704534561336
spotify/181748,Movie,Roger Bart,Go the Distance,-1.3786408028019306,-1.5769959433502732,-0.9774633350468568,-0.8827248318680725
spotify/181781,Movie,Emma Watson,Belle,-0.0646571880544552,-0.2088289227434447,-0.9344173560872008,-0.4425747058708533
spotify/181755,Movie,Anika Noni Rose,"Almost There - From ""The Princess and the Frog"" / Soundtrack Version",-0.1279816996085505,-0.2269263701059689,0.7239001207227813,0.2458652347914636
spotify/181754,Movie,Susan Egan,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",0.7796696326668141,-0.3282720753361045,-0.2175571872677511,0.0314331221261518
spotify/181753,Movie,Judy Kuhn,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",-1.5158439111691369,-1.4177384065600602,-0.6260583876439272,-0.8488671298682864
spotify/57694,Opera,Jonas Kaufmann,"Tosca / Act 3: ""E lucevan le stelle""",-1.8641287247166605,-1.3562070855274782,-0.9607420333709884,-1.5320403168861922
spotify/57614,Opera,Gaetano Donizetti,"La fille du régiment / Act 1: ""Ah! mes amis, quel jour de fête!""",-0.4920976410445979,-0.9182488593543928,0.2437995101636675,0.2157694996805426
spotify/57675,Opera,Adolphe Adam,Giselle: Valse,-0.6134696215232804,-1.6888381680506726,-0.939313737235094,-0.3221917654271696
spotify/57679,Opera,Alban Berg,Violin Concerto - 'To the Memory of an Angel': Violin Concerto - 'To the Memory of an Angel': I. Andante - Allegretto,-1.7269256163494544,-1.4647917697026231,-0.6390438380342522,-1.5455833976861066
spotify/57793,Opera,Vincenzo Bellini,Norma (1987 - Remaster): Casta diva,-1.911622108382232,-1.624049306492836,-0.685517320817356,-1.4425055049312023
spotify/57669,Opera,Renée Fleming,You'll Never Know,-0.8614906251101533,-1.229524953989809,-1.034183263214524,-0.8187713947573654
spotify/57728,Opera,Jean-Baptiste Lully,"Phaeton, Prologue - Le retour de l'Âge d'or: Ouverture",-0.7242875167429469,-0.784327748871714,0.9516454662341706,-0.2695242289830579
spotify/57748,Opera,Umberto Giordano,"Giordano: Andrea Chénier, Act 3: ""La mamma morta"" (Maddalena)",-1.6794322326838829,-1.5480400275702344,-0.8295107901251927,-1.526773563241781
spotify/57736,Opera,Francesco Cilea,"Adriana Lecouvreur / Act 1: ""Ecco: respiro appena ... Io son l'umile ancella""",-1.7216485737199465,-1.598712880185302,-0.5753475644064638,-1.53768326721949
